Date,Asset,Price
2025-09-05,GTCo,59.10679637636959
2025-09-08,GTCo,58.13047505717734
2025-09-09,GTCo,60.369837197980125
2025-09-10,GTCo,59.00021981753481
2025-09-11,GTCo,56.27201606321928
2025-09-12,GTCo,53.39515536468813
2025-09-15,GTCo,54.607491387326135
2025-09-16,GTCo,52.31395490697317
2025-09-17,GTCo,55.674144775528696
2025-09-18,GTCo,51.87508238837771
2025-09-19,GTCo,55.09561022825867
2025-09-22,GTCo,55.58069342916721
2025-09-23,GTCo,55.47541195454797
2025-09-24,GTCo,54.51713258483437
2025-09-25,GTCo,55.35674799824748
2025-09-26,GTCo,55.365100232133805
2025-09-29,GTCo,57.606190813386426
2025-09-30,GTCo,57.91882411492393
2025-10-01,GTCo,58.305982342965926
2025-10-02,GTCo,57.65987422089604
2025-10-03,GTCo,57.63000308845603
2025-10-06,GTCo,58.33267716353446
2025-10-07,GTCo,55.05680441508392
2025-10-08,GTCo,52.6207229250081
2025-10-09,GTCo,54.07199952773969
2025-10-10,GTCo,54.4722393778533
2025-10-13,GTCo,54.20491396414246
2025-10-14,GTCo,54.31850888288354
2025-10-15,GTCo,55.05663567947051
2025-10-16,GTCo,54.11526282689207
2025-10-17,GTCo,52.752192375613625
2025-10-20,GTCo,53.18867629224948
2025-10-21,GTCo,51.49078605663221
2025-10-22,GTCo,52.30030993900639
2025-10-23,GTCo,49.3761793586479
2025-10-24,GTCo,51.24303921294467
2025-10-27,GTCo,52.16483145303599
2025-10-28,GTCo,52.70624376329959
2025-10-29,GTCo,54.61102344492257
2025-10-30,GTCo,57.93917835352477
2025-10-31,GTCo,60.09900100566297
2025-11-03,GTCo,56.46763887500544
2025-11-04,GTCo,54.097573063214384
2025-11-05,GTCo,53.01612880721761
2025-11-06,GTCo,53.14132865468631
2025-11-07,GTCo,54.181793070058575
2025-11-10,GTCo,52.91331771312698
2025-11-11,GTCo,53.33435638405973
2025-11-12,GTCo,52.03226144571125
2025-11-13,GTCo,51.01560808970368
2025-11-14,GTCo,48.65965218645932
2025-11-17,GTCo,47.19641577762605
2025-11-18,GTCo,45.10266211898651
2025-11-19,GTCo,43.66667521442263
2025-11-20,GTCo,45.35612716607282
2025-11-21,GTCo,43.95236724128389
2025-11-24,GTCo,48.21955958616737
2025-11-25,GTCo,49.12221549886538
2025-11-26,GTCo,49.50977599889129
2025-11-27,GTCo,48.12903493588468
2025-11-28,GTCo,49.38288354527792
2025-12-01,GTCo,48.47822314632638
2025-12-02,GTCo,48.754461986692206
2025-12-03,GTCo,53.35406137265163
2025-12-04,GTCo,53.254202823607606
2025-12-05,GTCo,55.49817261532619
2025-12-08,GTCo,54.24127282301401
2025-12-09,GTCo,54.25443071448843
2025-12-10,GTCo,57.7712891662049
2025-12-11,GTCo,56.61219078603366
2025-12-12,GTCo,60.368930421912495
2025-12-15,GTCo,61.95762377801926
2025-12-16,GTCo,60.850364558234965
2025-12-17,GTCo,62.28891420224322
2025-12-18,GTCo,64.51734490035162
2025-12-19,GTCo,66.01833983071569
2025-12-22,GTCo,62.61370572261102
2025-12-23,GTCo,61.14487503647976
2025-12-24,GTCo,60.711013486938015
2025-12-25,GTCo,60.64280735090696
2025-12-26,GTCo,62.05121491897058
2025-12-29,GTCo,62.525322878775896
2025-12-30,GTCo,59.78537680908064
2025-12-31,GTCo,60.66630895786449
2026-01-01,GTCo,62.05357335715082
2026-01-02,GTCo,63.36095392088848
2026-01-05,GTCo,65.87428309693105
2026-01-06,GTCo,67.90404458150074
2026-01-07,GTCo,69.09341865939892
2026-01-08,GTCo,69.02600086599163
2026-01-09,GTCo,65.26077451278019
2026-01-12,GTCo,66.33587288481742
2026-01-13,GTCo,66.91219989348049
2026-01-14,GTCo,67.64310458010986
2026-01-15,GTCo,64.810331666942
2026-01-16,GTCo,62.51863861201618
2026-01-19,GTCo,64.93636792063157
2026-01-20,GTCo,64.94184432446717
2026-01-21,GTCo,66.59028760171479
2026-01-22,GTCo,66.75269448291792
2026-01-23,GTCo,66.91883085730363
2026-01-26,GTCo,69.23064919928484
2026-01-27,GTCo,68.10285878170946
2026-01-28,GTCo,68.42951599690693
2026-01-29,GTCo,67.44029630674282
2026-01-30,GTCo,66.52937747623176
2026-02-02,GTCo,65.91635554807094
2026-02-03,GTCo,66.52232452736463
2026-02-04,GTCo,65.52326736501605
2026-02-05,GTCo,68.53660316657967
2026-02-06,GTCo,66.54161320112792
2026-02-09,GTCo,66.20843085344715
2026-02-10,GTCo,65.30230593686338
2026-02-11,GTCo,68.75952061751894
2026-02-12,GTCo,69.33015718839742
2026-02-13,GTCo,71.95815876140553
2026-02-16,GTCo,68.44768846152519
2026-02-17,GTCo,69.18450989290085
2026-02-18,GTCo,71.45405034433878
2026-02-19,GTCo,71.76237053940723
2026-02-20,GTCo,74.56941713825493
2026-02-23,GTCo,73.35149555532686
2026-02-24,GTCo,77.13421692317759
2026-02-25,GTCo,83.65080939149885
2026-02-26,GTCo,82.72606415299006
2026-02-27,GTCo,81.5775657451556
2026-03-02,GTCo,85.91548858225572
2026-03-03,GTCo,90.88054406427838
2026-03-04,GTCo,89.37896226256119
2026-03-05,GTCo,88.21544110074409
2026-03-06,GTCo,87.48557183637695
2026-03-09,GTCo,83.62544529095818
2026-03-10,GTCo,81.12363375887136
2026-03-11,GTCo,78.46392106656415
2026-03-12,GTCo,76.51539927868654
2026-03-13,GTCo,76.5347654998011
2026-03-16,GTCo,77.27068561954859
2026-03-17,GTCo,81.65387167467154
2026-03-18,GTCo,78.99261038287365
2026-03-19,GTCo,81.8519938064056
2026-03-20,GTCo,81.36566961613656
2026-03-23,GTCo,81.34460125427431
2026-03-24,GTCo,83.39009634351423
2026-03-25,GTCo,80.32538357874382
2026-03-26,GTCo,81.51521755587859
2026-03-27,GTCo,82.10603624757613
2026-03-30,GTCo,83.64052555394726
2026-03-31,GTCo,84.60570492943769
2026-04-01,GTCo,92.25206255080263
2026-04-02,GTCo,90.36742106694672
2026-04-03,GTCo,88.84926564229481
2026-04-06,GTCo,87.07817584978537
2026-04-07,GTCo,85.54269462193525
2026-04-08,GTCo,83.79614499855082
2026-04-09,GTCo,87.44738893934547
2026-04-10,GTCo,91.99258518813085
2026-04-13,GTCo,90.32265061032116
2026-04-14,GTCo,87.88284713717243
2026-04-15,GTCo,89.46007599005601
2026-04-16,GTCo,87.89250256285251
2026-04-17,GTCo,89.97198291002498
2026-04-20,GTCo,90.73868038599976
2026-04-21,GTCo,86.22178936740292
2026-04-22,GTCo,91.1032726019518
2026-04-23,GTCo,97.09305303340636
2026-04-24,GTCo,95.19176961396022
2026-04-27,GTCo,94.0583821909599
2026-04-28,GTCo,95.13289131646708
2026-04-29,GTCo,96.38180097987431
2026-04-30,GTCo,98.74972315851532
2026-05-01,GTCo,106.02664492147372
2026-05-04,GTCo,105.53203679944312
2026-05-05,GTCo,102.80263264120738
2026-05-06,GTCo,98.14802825035513
2026-05-07,GTCo,95.8330173649698
2026-05-08,GTCo,95.86244711452284
2026-05-11,GTCo,102.1604580927505
2026-05-12,GTCo,100.49077563731188
2026-05-13,GTCo,101.42039965428418
2026-05-14,GTCo,101.51027650537964
2026-05-15,GTCo,105.93108965420426
2026-05-18,GTCo,115.79177708459196
2026-05-19,GTCo,113.84700293568272
2026-05-20,GTCo,112.09567787610648
2026-05-21,GTCo,116.39438972959437
2026-05-22,GTCo,119.35048828887903
2026-05-25,GTCo,127.42164509612785
2026-05-26,GTCo,130.21509056729198
2026-05-27,GTCo,128.79140934416145
2026-05-28,GTCo,131.64556120978702
2026-05-29,GTCo,137.0
2023-01-02,Dangote,31.48193568306739
2023-01-03,Dangote,32.02186400503423
2023-01-04,Dangote,33.15002241930531
2023-01-05,Dangote,34.42903058266265
2023-01-06,Dangote,35.99792923433125
2023-01-09,Dangote,36.77878686097646
2023-01-10,Dangote,36.62330874821257
2023-01-11,Dangote,36.83075810158599
2023-01-12,Dangote,38.29663958590917
2023-01-13,Dangote,37.362161832208514
2023-01-16,Dangote,37.83739778240357
2023-01-17,Dangote,37.40993621441946
2023-01-18,Dangote,37.48231038740993
2023-01-19,Dangote,39.06253900118482
2023-01-20,Dangote,39.33876263414943
2023-01-23,Dangote,39.436837903909655
2023-01-24,Dangote,37.82220211485872
2023-01-25,Dangote,38.76153714492767
2023-01-26,Dangote,39.59831882692682
2023-01-27,Dangote,42.43400991392842
2023-01-30,Dangote,42.06783509400063
2023-01-31,Dangote,42.40275776334616
2023-02-01,Dangote,42.78106627534456
2023-02-02,Dangote,45.00655359616473
2023-02-03,Dangote,44.917791614847495
2023-02-06,Dangote,45.3608635333818
2023-02-07,Dangote,46.28528145616292
2023-02-08,Dangote,46.60598791395036
2023-02-09,Dangote,46.002469060109306
2023-02-10,Dangote,46.33213167082453
2023-02-13,Dangote,47.97496484175149
2023-02-14,Dangote,46.496381610568456
2023-02-15,Dangote,46.73951835777776
2023-02-16,Dangote,45.76710812829604
2023-02-17,Dangote,47.57148272537319
2023-02-20,Dangote,45.38968968715908
2023-02-21,Dangote,44.64346673708941
2023-02-22,Dangote,45.22347953817308
2023-02-23,Dangote,47.55814945497289
2023-02-24,Dangote,47.50854555812561
2023-02-27,Dangote,46.7329665984904
2023-02-28,Dangote,49.636581662949055
2023-03-01,Dangote,47.47234462451801
2023-03-02,Dangote,44.34140203160536
2023-03-03,Dangote,45.00642938212408
2023-03-06,Dangote,44.345866897320285
2023-03-07,Dangote,42.986283645178695
2023-03-08,Dangote,44.0013180561998
2023-03-09,Dangote,44.38608274101315
2023-03-10,Dangote,43.64926921386328
2023-03-13,Dangote,41.96718992042289
2023-03-14,Dangote,43.18077279652034
2023-03-15,Dangote,44.119511078353
2023-03-16,Dangote,44.02711724648149
2023-03-17,Dangote,46.711795913432624
2023-03-20,Dangote,45.21005864191915
2023-03-21,Dangote,43.133391869863374
2023-03-22,Dangote,42.24693358472711
2023-03-23,Dangote,42.22968151656409
2023-03-24,Dangote,42.59833542766772
2023-03-27,Dangote,42.319346051431296
2023-03-28,Dangote,42.83520949723739
2023-03-29,Dangote,41.22183155659528
2023-03-30,Dangote,43.18398449996442
2023-03-31,Dangote,43.11666395102952
2023-04-03,Dangote,44.7069265668552
2023-04-04,Dangote,45.23859791664452
2023-04-05,Dangote,45.94129617297189
2023-04-06,Dangote,46.82127868561986
2023-04-07,Dangote,47.53501726715176
2023-04-10,Dangote,48.556976794740685
2023-04-11,Dangote,50.68498109658623
2023-04-12,Dangote,51.05210865523628
2023-04-13,Dangote,52.25866671752144
2023-04-14,Dangote,52.16473631706001
2023-04-17,Dangote,54.6414921894773
2023-04-18,Dangote,53.5446854801001
2023-04-19,Dangote,56.72801714551576
2023-04-20,Dangote,56.71454708807007
2023-04-21,Dangote,54.27115872580881
2023-04-24,Dangote,54.54659155208214
2023-04-25,Dangote,53.44384598709488
2023-04-26,Dangote,54.9342302751141
2023-04-27,Dangote,53.871862595169226
2023-04-28,Dangote,53.17467415018291
2023-05-01,Dangote,50.15381949115165
2023-05-02,Dangote,49.49520228884774
2023-05-03,Dangote,45.904267989511446
2023-05-04,Dangote,43.715259383985774
2023-05-05,Dangote,44.820938841071566
2023-05-08,Dangote,45.99134249686936
2023-05-09,Dangote,46.65971713514652
2023-05-10,Dangote,45.30655378373762
2023-05-11,Dangote,45.28502071378133
2023-05-12,Dangote,45.326426029353065
2023-05-15,Dangote,43.74741558531098
2023-05-16,Dangote,45.91594823569
2023-05-17,Dangote,47.251018346833376
2023-05-18,Dangote,46.97153910194006
2023-05-19,Dangote,47.059655843843046
2023-05-22,Dangote,47.418236461868005
2023-05-23,Dangote,44.510524423124615
2023-05-24,Dangote,44.210737430738405
2023-05-25,Dangote,43.315675127326905
2023-05-26,Dangote,42.01362184246063
2023-05-29,Dangote,41.68608778232475
2023-05-30,Dangote,44.15987753488274
2023-05-31,Dangote,45.10660373874051
2023-06-01,Dangote,44.34791040050872
2023-06-02,Dangote,45.20138068537933
2023-06-05,Dangote,47.286770569142
2023-06-06,Dangote,48.73420604994453
2023-06-07,Dangote,48.87601205699456
2023-06-08,Dangote,47.93939027823743
2023-06-09,Dangote,49.05572300957087
2023-06-12,Dangote,49.71853789809271
2023-06-13,Dangote,51.19291656685076
2023-06-14,Dangote,52.28108195772114
2023-06-15,Dangote,54.09381022756516
2023-06-16,Dangote,53.244196873580144
2023-06-19,Dangote,55.557038354096726
2023-06-20,Dangote,55.96135662020032
2023-06-21,Dangote,59.80285152748593
2023-06-22,Dangote,58.57882873347896
2023-06-23,Dangote,61.93456631782945
2023-06-26,Dangote,62.38590871842649
2023-06-27,Dangote,61.181757685831
2023-06-28,Dangote,60.31829608697787
2023-06-29,Dangote,59.77412423134732
2023-06-30,Dangote,60.6403317556448
2023-07-03,Dangote,61.710578126983584
2023-07-04,Dangote,60.66778835701707
2023-07-05,Dangote,60.68358108400428
2023-07-06,Dangote,64.98625078216942
2023-07-07,Dangote,68.6908219995848
2023-07-10,Dangote,69.71293470071112
2023-07-11,Dangote,69.86817504328948
2023-07-12,Dangote,70.20491079106215
2023-07-13,Dangote,71.64831530682744
2023-07-14,Dangote,69.448264659234
2023-07-17,Dangote,68.95836120019345
2023-07-18,Dangote,65.49506404875859
2023-07-19,Dangote,66.39199597925291
2023-07-20,Dangote,67.82891922845346
2023-07-21,Dangote,66.87311893781778
2023-07-24,Dangote,70.34420303953037
2023-07-25,Dangote,67.7496821060776
2023-07-26,Dangote,64.76230186991029
2023-07-27,Dangote,65.28880741850094
2023-07-28,Dangote,67.54732708331855
2023-07-31,Dangote,71.29987751818695
2023-08-01,Dangote,70.34899462437444
2023-08-02,Dangote,72.85499702803796
2023-08-03,Dangote,72.84148191360832
2023-08-04,Dangote,72.52096765616857
2023-08-07,Dangote,74.64442053418755
2023-08-08,Dangote,76.27226687701074
2023-08-09,Dangote,72.65230304803863
2023-08-10,Dangote,76.18915412480388
2023-08-11,Dangote,79.65583475191669
2023-08-14,Dangote,78.18198842951065
2023-08-15,Dangote,79.24412773784005
2023-08-16,Dangote,80.56958160650377
2023-08-17,Dangote,81.31731815230137
2023-08-18,Dangote,80.00214162990153
2023-08-21,Dangote,78.40805273471287
2023-08-22,Dangote,78.4255005425394
2023-08-23,Dangote,81.46015517791184
2023-08-24,Dangote,82.9520874278389
2023-08-25,Dangote,82.07367385413342
2023-08-28,Dangote,84.17945665598083
2023-08-29,Dangote,77.0348277555233
2023-08-30,Dangote,79.9552997342569
2023-08-31,Dangote,75.76976013693653
2023-09-01,Dangote,74.98670507723912
2023-09-04,Dangote,72.46269834851292
2023-09-05,Dangote,69.63871543830206
2023-09-06,Dangote,72.3062560597989
2023-09-07,Dangote,71.32214226909986
2023-09-08,Dangote,72.17892132946649
2023-09-11,Dangote,72.14641343507479
2023-09-12,Dangote,73.31390761415544
2023-09-13,Dangote,73.56705969746203
2023-09-14,Dangote,70.72607303270786
2023-09-15,Dangote,73.05562394138352
2023-09-18,Dangote,72.00219687990993
2023-09-19,Dangote,68.62770305900514
2023-09-20,Dangote,67.77811168579579
2023-09-21,Dangote,71.13191956895851
2023-09-22,Dangote,73.13763093825023
2023-09-25,Dangote,72.41322076220659
2023-09-26,Dangote,71.69461819832696
2023-09-27,Dangote,71.04493125374272
2023-09-28,Dangote,75.92540180763972
2023-09-29,Dangote,76.9232766229648
2023-10-02,Dangote,78.05244205926657
2023-10-03,Dangote,80.70973435419728
2023-10-04,Dangote,81.40264139584559
2023-10-05,Dangote,80.82416882520684
2023-10-06,Dangote,80.40842663021718
2023-10-09,Dangote,80.30975779945011
2023-10-10,Dangote,80.29811278836502
2023-10-11,Dangote,82.24410156839849
2023-10-12,Dangote,82.46345238327116
2023-10-13,Dangote,84.4752477740766
2023-10-16,Dangote,84.34736848494825
2023-10-17,Dangote,84.64345313300467
2023-10-18,Dangote,79.5620911818475
2023-10-19,Dangote,81.9760167155817
2023-10-20,Dangote,82.9607384473661
2023-10-23,Dangote,85.69797594691306
2023-10-24,Dangote,78.30669596735481
2023-10-25,Dangote,83.71666947709534
2023-10-26,Dangote,83.43507909795935
2023-10-27,Dangote,86.48756877418454
2023-10-30,Dangote,83.78668549683866
2023-10-31,Dangote,85.50732569873901
2023-11-01,Dangote,82.80181322317644
2023-11-02,Dangote,81.27434954160002
2023-11-03,Dangote,86.41352150938275
2023-11-06,Dangote,85.98437639830591
2023-11-07,Dangote,86.66425198767082
2023-11-08,Dangote,89.16364742378606
2023-11-09,Dangote,90.65973358846364
2023-11-10,Dangote,91.18390813768497
2023-11-13,Dangote,92.33294440338256
2023-11-14,Dangote,99.69632933974376
2023-11-15,Dangote,99.6178550658971
2023-11-16,Dangote,100.35388805094207
2023-11-17,Dangote,103.83703519250813
2023-11-20,Dangote,107.62692763876213
2023-11-21,Dangote,111.84189163993904
2023-11-22,Dangote,114.23202439295224
2023-11-23,Dangote,110.30594126606525
2023-11-24,Dangote,116.24888177861877
2023-11-27,Dangote,112.24167037118303
2023-11-28,Dangote,113.43316598520803
2023-11-29,Dangote,110.8839035387886
2023-11-30,Dangote,110.77387379176491
2023-12-01,Dangote,112.04195188254155
2023-12-04,Dangote,113.29811730139213
2023-12-05,Dangote,114.93183162498424
2023-12-06,Dangote,121.04879032106705
2023-12-07,Dangote,122.91659751893036
2023-12-08,Dangote,122.1003470922612
2023-12-11,Dangote,125.994278083103
2023-12-12,Dangote,130.93862098423722
2023-12-13,Dangote,126.10186567862227
2023-12-14,Dangote,128.6291875869
2023-12-15,Dangote,131.63671827494883
2023-12-18,Dangote,130.54278185775388
2023-12-19,Dangote,136.4637584662554
2023-12-20,Dangote,135.95992122505336
2023-12-21,Dangote,136.63905451368748
2023-12-22,Dangote,136.03591597753825
2023-12-25,Dangote,136.2425851787104
2023-12-26,Dangote,131.7537921949266
2023-12-27,Dangote,126.04071748576736
2023-12-28,Dangote,132.66863812755358
2023-12-29,Dangote,129.30903768140834
2024-01-01,Dangote,125.462465600677
2024-01-02,Dangote,117.35559513640024
2024-01-03,Dangote,115.13560129244765
2024-01-04,Dangote,110.5496280280548
2024-01-05,Dangote,116.53720023066376
2024-01-08,Dangote,120.4270486887592
2024-01-09,Dangote,117.96604685196183
2024-01-10,Dangote,126.76934858804262
2024-01-11,Dangote,130.88503823493167
2024-01-12,Dangote,129.68591891259751
2024-01-15,Dangote,119.99127322958412
2024-01-16,Dangote,129.10219552543032
2024-01-17,Dangote,123.70061658210749
2024-01-18,Dangote,117.5738272421567
2024-01-19,Dangote,121.54709161206908
2024-01-22,Dangote,131.39054258529902
2024-01-23,Dangote,137.3870332812487
2024-01-24,Dangote,139.9927799666572
2024-01-25,Dangote,142.7866030166992
2024-01-26,Dangote,146.82753564846112
2024-01-29,Dangote,150.53416273923685
2024-01-30,Dangote,152.02943133062695
2024-01-31,Dangote,152.68600139139602
2024-02-01,Dangote,152.5419155608005
2024-02-02,Dangote,149.1151968691617
2024-02-05,Dangote,147.95469102368187
2024-02-06,Dangote,140.41612510773535
2024-02-07,Dangote,140.1257603534792
2024-02-08,Dangote,135.96941804022447
2024-02-09,Dangote,131.45933646742378
2024-02-12,Dangote,132.34221254970012
2024-02-13,Dangote,138.41583017808696
2024-02-14,Dangote,142.6243212828727
2024-02-15,Dangote,135.88043009446952
2024-02-16,Dangote,131.8457041139128
2024-02-19,Dangote,135.95054996014971
2024-02-20,Dangote,131.94341425093597
2024-02-21,Dangote,131.14784178789742
2024-02-22,Dangote,133.57693998505474
2024-02-23,Dangote,129.69752859709916
2024-02-26,Dangote,130.262472132672
2024-02-27,Dangote,125.03090619836608
2024-02-28,Dangote,122.81105480228456
2024-02-29,Dangote,124.18179705506482
2024-03-01,Dangote,118.22615870490316
2024-03-04,Dangote,120.00104103664763
2024-03-05,Dangote,120.05011301447936
2024-03-06,Dangote,122.28305012313434
2024-03-07,Dangote,123.27510098795472
2024-03-08,Dangote,128.81950193551214
2024-03-11,Dangote,129.4615329797408
2024-03-12,Dangote,127.85363967705077
2024-03-13,Dangote,128.47901164370575
2024-03-14,Dangote,130.83084319356678
2024-03-15,Dangote,131.1670289978226
2024-03-18,Dangote,131.4698355950349
2024-03-19,Dangote,128.72703527930997
2024-03-20,Dangote,126.1967401666018
2024-03-21,Dangote,120.86709869739664
2024-03-22,Dangote,127.8458767163938
2024-03-25,Dangote,123.06034187856288
2024-03-26,Dangote,120.5274750513095
2024-03-27,Dangote,117.95195873985732
2024-03-28,Dangote,121.44873737711748
2024-03-29,Dangote,120.44938173085993
2024-04-01,Dangote,125.40608551365354
2024-04-02,Dangote,122.90006846345858
2024-04-03,Dangote,124.11225549144892
2024-04-04,Dangote,121.01359102106191
2024-04-05,Dangote,129.60561219441882
2024-04-08,Dangote,124.97548914972369
2024-04-09,Dangote,126.33074712944205
2024-04-10,Dangote,129.0103867901509
2024-04-11,Dangote,130.83719236406833
2024-04-12,Dangote,130.20955442198087
2024-04-15,Dangote,129.81151588806898
2024-04-16,Dangote,130.1243889143079
2024-04-17,Dangote,129.65642684431347
2024-04-18,Dangote,133.7904538256052
2024-04-19,Dangote,143.5849874899514
2024-04-22,Dangote,141.2307595282082
2024-04-23,Dangote,135.40601522955575
2024-04-24,Dangote,135.1688233505847
2024-04-25,Dangote,146.76095779462878
2024-04-26,Dangote,143.23965473374855
2024-04-29,Dangote,150.98399531306654
2024-04-30,Dangote,159.34056456677845
2024-05-01,Dangote,156.74727813193223
2024-05-02,Dangote,159.74574794721806
2024-05-03,Dangote,168.32565524304798
2024-05-06,Dangote,166.49853395160378
2024-05-07,Dangote,165.60438220613304
2024-05-08,Dangote,162.76506727438755
2024-05-09,Dangote,157.80710012516462
2024-05-10,Dangote,154.77159662175973
2024-05-13,Dangote,149.07169186384945
2024-05-14,Dangote,149.38520682478
2024-05-15,Dangote,145.95578770200498
2024-05-16,Dangote,147.1856469646308
2024-05-17,Dangote,140.29059733045744
2024-05-20,Dangote,141.9060321038574
2024-05-21,Dangote,145.830671720232
2024-05-22,Dangote,137.09536441895048
2024-05-23,Dangote,138.86272113518342
2024-05-24,Dangote,144.48578724788905
2024-05-27,Dangote,139.22737837112103
2024-05-28,Dangote,146.90951737419914
2024-05-29,Dangote,149.0142748904677
2024-05-30,Dangote,145.89157346642872
2024-05-31,Dangote,145.7852306899319
2024-06-03,Dangote,148.5241452543359
2024-06-04,Dangote,149.03316464370263
2024-06-05,Dangote,151.73953416479003
2024-06-06,Dangote,147.55402000240224
2024-06-07,Dangote,148.49571299791998
2024-06-10,Dangote,142.17456682716474
2024-06-11,Dangote,141.82299037070644
2024-06-12,Dangote,137.9838566140149
2024-06-13,Dangote,134.96251324356894
2024-06-14,Dangote,140.46491105517612
2024-06-17,Dangote,145.52648981535407
2024-06-18,Dangote,148.49800986507765
2024-06-19,Dangote,143.6233599175658
2024-06-20,Dangote,142.34529573873868
2024-06-21,Dangote,148.04142461446028
2024-06-24,Dangote,148.85656218742523
2024-06-25,Dangote,160.3024855131576
2024-06-26,Dangote,162.46755022565756
2024-06-27,Dangote,163.62130601276218
2024-06-28,Dangote,162.20253543955812
2024-07-01,Dangote,163.0536511490549
2024-07-02,Dangote,162.4392888518275
2024-07-03,Dangote,166.27366750501815
2024-07-04,Dangote,171.53643610406553
2024-07-05,Dangote,167.51396768916393
2024-07-08,Dangote,160.8004602037559
2024-07-09,Dangote,151.92037945473535
2024-07-10,Dangote,154.52936849421204
2024-07-11,Dangote,149.404704675348
2024-07-12,Dangote,139.75298359696706
2024-07-15,Dangote,141.61936289233677
2024-07-16,Dangote,153.3453240537668
2024-07-17,Dangote,153.47359933115635
2024-07-18,Dangote,157.7428091299542
2024-07-19,Dangote,158.31246037894888
2024-07-22,Dangote,157.98235107409354
2024-07-23,Dangote,162.78965242027363
2024-07-24,Dangote,161.47389379291835
2024-07-25,Dangote,163.00696436347928
2024-07-26,Dangote,164.83629552652425
2024-07-29,Dangote,161.56981499744006
2024-07-30,Dangote,166.86934080221783
2024-07-31,Dangote,166.12288406875263
2024-08-01,Dangote,162.38197390265768
2024-08-02,Dangote,165.31905503633885
2024-08-05,Dangote,160.8714454812245
2024-08-06,Dangote,161.17980971559177
2024-08-07,Dangote,161.2991522636027
2024-08-08,Dangote,167.08298471324036
2024-08-09,Dangote,169.77424279461144
2024-08-12,Dangote,169.8148412522963
2024-08-13,Dangote,174.42472448620148
2024-08-14,Dangote,182.41933417300896
2024-08-15,Dangote,185.8434815706393
2024-08-16,Dangote,186.0951827316973
2024-08-19,Dangote,178.7461600235245
2024-08-20,Dangote,173.02674024896947
2024-08-21,Dangote,171.5474413777241
2024-08-22,Dangote,168.45849570206596
2024-08-23,Dangote,167.64149470592162
2024-08-26,Dangote,168.11351279495952
2024-08-27,Dangote,171.11751706109555
2024-08-28,Dangote,170.91347434982873
2024-08-29,Dangote,173.7310077365849
2024-08-30,Dangote,174.26311325240857
2024-09-02,Dangote,163.9189883713572
2024-09-03,Dangote,159.3038567206235
2024-09-04,Dangote,158.74552909010364
2024-09-05,Dangote,152.96789300109774
2024-09-06,Dangote,156.0460891837341
2024-09-09,Dangote,163.9223606310632
2024-09-10,Dangote,170.51234069822968
2024-09-11,Dangote,169.543958195826
2024-09-12,Dangote,177.8771372890874
2024-09-13,Dangote,178.8957144663607
2024-09-16,Dangote,177.18833452211874
2024-09-17,Dangote,173.9764968302262
2024-09-18,Dangote,172.50404635102404
2024-09-19,Dangote,170.5829436216234
2024-09-20,Dangote,171.6773145025616
2024-09-23,Dangote,172.72515294377666
2024-09-24,Dangote,172.91928743384685
2024-09-25,Dangote,175.49570616324365
2024-09-26,Dangote,182.3893681861798
2024-09-27,Dangote,188.1198594713122
2024-09-30,Dangote,179.708626699571
2024-10-01,Dangote,165.9892824370686
2024-10-02,Dangote,171.1223695967913
2024-10-03,Dangote,164.0799253081492
2024-10-04,Dangote,163.089901607017
2024-10-07,Dangote,157.35019689024514
2024-10-08,Dangote,148.8209944923866
2024-10-09,Dangote,151.53642966786276
2024-10-10,Dangote,155.36304040963248
2024-10-11,Dangote,152.7241850052633
2024-10-14,Dangote,140.90005362563534
2024-10-15,Dangote,138.6389532319649
2024-10-16,Dangote,140.50472805715623
2024-10-17,Dangote,134.24777805111512
2024-10-18,Dangote,135.16413511261828
2024-10-21,Dangote,135.23784177054856
2024-10-22,Dangote,137.8696074503045
2024-10-23,Dangote,138.5321143137665
2024-10-24,Dangote,134.4887777560487
2024-10-25,Dangote,139.79773068637144
2024-10-28,Dangote,139.24441404490486
2024-10-29,Dangote,139.26772082899168
2024-10-30,Dangote,135.37251255184407
2024-10-31,Dangote,133.63278539375776
2024-11-01,Dangote,130.09361975465126
2024-11-04,Dangote,129.51988647998138
2024-11-05,Dangote,136.83496449034928
2024-11-06,Dangote,131.18284522124972
2024-11-07,Dangote,124.81056236161312
2024-11-08,Dangote,130.86443957330755
2024-11-11,Dangote,130.13811081785502
2024-11-12,Dangote,127.55528080083734
2024-11-13,Dangote,131.93787172127193
2024-11-14,Dangote,129.57805294542482
2024-11-15,Dangote,137.39015202873608
2024-11-18,Dangote,140.49961378581912
2024-11-19,Dangote,138.49917287653898
2024-11-20,Dangote,148.38949709953124
2024-11-21,Dangote,145.7349711033336
2024-11-22,Dangote,149.33481886032038
2024-11-25,Dangote,150.90418517753494
2024-11-26,Dangote,157.38160721993813
2024-11-27,Dangote,165.48554235995655
2024-11-28,Dangote,165.82271705842737
2024-11-29,Dangote,162.10044830120532
2024-12-02,Dangote,164.63507099788168
2024-12-03,Dangote,161.32366432813612
2024-12-04,Dangote,172.0621588926562
2024-12-05,Dangote,172.98132447912545
2024-12-06,Dangote,171.17808869468166
2024-12-09,Dangote,172.35369477027095
2024-12-10,Dangote,165.3634235920682
2024-12-11,Dangote,160.5443184550013
2024-12-12,Dangote,166.9020134847861
